iter	RMSE
142	0.1637471065
143	0.1634381823
144	0.1629891155
145	0.1625537946
146	0.1622228286
147	0.1619810819
148	0.1616915241
149	0.1613774176
150	0.1609415701
151	0.1606155537
152	0.1602953467
153	0.1598125791
154	0.1595145461
155	0.1591622982
156	0.1589520159
157	0.1585697066
158	0.1582203915
159	0.1577970289
160	0.157437783
161	0.1571581427
162	0.156732308
163	0.1565404607
164	0.156078249
165	0.1558690169
166	0.1555958671
167	0.1552765406
168	0.1549843857
169	0.1546171166
170	0.1540847714
171	0.153853045
172	0.1536549796
173	0.1533680063
174	0.1529737561
175	0.152647188
176	0.1522774757
177	0.1520362576
178	0.1517448497
179	0.1514177091
180	0.1509476382
181	0.1505787092
182	0.1503010852
183	0.1500307899
184	0.1496600428
185	0.1494041218
186	0.149146861
187	0.1489228675
188	0.1487332442
189	0.1484149791
190	0.1481302046
191	0.1477863767
192	0.1474565965
193	0.147240385
194	0.1469122732
195	0.1465232288
196	0.1462195051
197	0.1458611379
198	0.1456066897
199	0.1452642101
200	0.1450043872
201	0.1447931223
202	0.1444957289
203	0.1443480712
204	0.1440663754
205	0.1437255993
206	0.1433568202
207	0.1432486709
208	0.1430252035
209	0.1427227418
210	0.1423010708
211	0.1421470083
212	0.1418621001
213	0.1416721492
214	0.1414068795
215	0.1411777618
216	0.1410768055
217	0.1410187911
218	0.1406943704
219	0.1405194521
220	0.1402086278
221	0.1400899986
222	0.1400677947
223	0.1398524434
224	0.1397366194
225	0.139567021
226	0.13915647
227	0.1390558062
228	0.1389117545
229	0.1387205444
230	0.1385928781
231	0.1384025114
232	0.1383396506
233	0.1380921056
234	0.137899677
235	0.1375136963
236	0.1373649275
237	0.1370931398
238	0.1368375372
239	0.1365412172
240	0.1361144717
241	0.135779873
242	0.1355283231
243	0.1351968014
244	0.1348327454
245	0.1344778301
246	0.1341126415
247	0.133938349
248	0.1335953965
249	0.1333505925
250	0.1331904571
251	0.1329785129
252	0.1325465093
253	0.1324073502
254	0.1321322859
255	0.1317824389
256	0.1316298924
257	0.1312656283
258	0.1310141674
259	0.1304943129
260	0.1301682425
261	0.1300839881
262	0.1296587555
263	0.1295263542
264	0.1294742565
265	0.1291208076
266	0.1287690328
267	0.128542725
268	0.1282493834
269	0.1279186611
270	0.1276356375
271	0.1273995366
272	0.1271641592
273	0.1268907714
274	0.1266182822
275	0.1264114143
276	0.1262146704
277	0.1258613476
278	0.1255302529
279	0.1252062285
280	0.1249208833
281	0.1246447361
282	0.1244189985
283	0.1241668477
284	0.1239376739
285	0.1236936816
286	0.1234520949
287	0.1231525531
288	0.1228738757
289	0.1226852225
290	0.122364446
291	0.1221663237
292	0.1218788625
293	0.1217038515
294	0.1214870992
295	0.1212878431
296	0.1211627544
297	0.1209817111
298	0.1207977715
299	0.1204911084
300	0.1202470721
301	0.1199415112
302	0.1196135921
303	0.1194233096
304	0.1192009342
305	0.1189598472
306	0.1187576346
307	0.118582618
308	0.1182777729
309	0.1181033183
310	0.1178439931
311	0.1176341844
312	0.1174022329
313	0.1170579366
314	0.1168114073
315	0.1166239607
316	0.1164231614
317	0.1162367442
318	0.1160553026
319	0.1158424135
320	0.1156927863
321	0.1155097072
322	0.1153879856
323	0.1150896136
324	0.1148528997
325	0.1146959386
326	0.1145056495
327	0.1143630841
328	0.1142108881
329	0.114095825
330	0.1138860298
331	0.1137238967
332	0.1135442493
333	0.1132603492
334	0.1131075888
335	0.1129155226
336	0.1126786575
337	0.1124945479
338	0.112276849
339	0.112063943
340	0.1118382612
341	0.1116081506
342	0.111411438
343	0.1113428937
344	0.1112195165
345	0.1110020361
346	0.1108047311
347	0.1106036692
348	0.1104082391
349	0.1101824188
350	0.1099282213
351	0.1097927052
352	0.1095895413
353	0.1092542073
354	0.1090849594
355	0.1089759585
356	0.1087651478
357	0.1084660688
358	0.1082892055
359	0.1081185447
360	0.107900357
361	0.1077658615
362	0.1075628418
363	0.1072462501
364	0.1070260841
365	0.1068193264
366	0.1066048991
367	0.1064409462
368	0.1062317273
369	0.1060670916
370	0.1058504183
371	0.1057194476
372	0.1056329445
373	0.1053799005
374	0.1051591527
375	0.1049697638
376	0.1048206202
377	0.1046822461
378	0.1045186584
379	0.1043299346
380	0.1041068687
381	0.1039737972
382	0.1037906346
383	0.1036521412
384	0.1035287987
385	0.1034161655
386	0.1032175236
387	0.103110984
388	0.1030650442
389	0.1029072402
390	0.1027842992
391	0.1026221708
392	0.1024769627
393	0.1022062653
394	0.1020825783
395	0.1018866597
396	0.1018610931
397	0.1018287523
398	0.1016952103
399	0.1015500312
400	0.101461331
401	0.1013109889
402	0.1010965997
403	0.100895665
404	0.1006965707
405	0.1005623361
406	0.1003980072
407	0.1002427857
408	0.1001063176
409	0.1000116179
410	0.09981636275
411	0.09975560725
412	0.09960381672
413	0.09944205427
414	0.09927892872
415	0.09916262687
416	0.09900871005
417	0.09882449694
418	0.09871115874
419	0.09854176547
420	0.09842624537
421	0.09825232754
422	0.09810922423
423	0.09801832864
424	0.0978323142
425	0.09773369396
426	0.09760723836
427	0.09746918525
428	0.09730914635
429	0.09717551615
430	0.09704245035
431	0.09690690691
432	0.09682742344
433	0.09662780777
434	0.09649304831
435	0.09632729589
436	0.09621746767
437	0.09607962374
438	0.09593206187
439	0.09583181542
440	0.0956816543
441	0.0955448266
442	0.09541749339
443	0.09526910512
444	0.09514197549
445	0.09504007804
446	0.09488062296
447	0.09474337171
448	0.09457802909
449	0.09445054892
450	0.09434057528
451	0.09420665549
452	0.09413700751
453	0.09391096701
454	0.09382115878
455	0.09362636031
456	0.09346067453
457	0.09338208987
458	0.09327490345
459	0.09321819651
460	0.09316577191
461	0.09301007274
462	0.09290615859
463	0.09268970804
464	0.09260845768
465	0.09251638897
466	0.09240833779
467	0.09229867572
468	0.09221768968
469	0.09210113782
470	0.09197645421
471	0.09190609282
472	0.0917658922
473	0.09165837213
474	0.09150283464
475	0.0913458547
476	0.09121219793
477	0.09102081725
478	0.09088115589
479	0.0907658985
480	0.09067338758
481	0.09049525345
482	0.09034746418
483	0.09015341575
484	0.09004874522
485	0.08994446697
486	0.08981139841
487	0.08965731441
488	0.08947358718
489	0.08933995181
490	0.08919413844
491	0.08907788516
492	0.08891935184
493	0.08883358345
494	0.08870604511
495	0.08853394069
496	0.08841836439
497	0.08831940623
498	0.08811896177
499	0.08798907478
500	0.08779039366
501	0.08767214477
502	0.08752349252
503	0.08745707072
504	0.0873657367
505	0.0872192945
506	0.08709583299
507	0.08706693188
508	0.08690599248
509	0.08671669206
510	0.08661974907
511	0.08654155492
512	0.08638385556
513	0.0862938455
514	0.08623127515
515	0.08615651605
516	0.08605509804
517	0.08590052856
518	0.08572797719
519	0.0856212276
520	0.08550054563
521	0.08537897764
522	0.08527366305
523	0.08514010677
524	0.08509247444
525	0.08494078905
526	0.08490109624
527	0.08479694158
528	0.08477966931
529	0.08467881612
530	0.08457417208
531	0.08451387438
532	0.08439179709
533	0.08429212992
534	0.0841398494
535	0.08404659134
536	0.0839293859
537	0.08385237925
538	0.08373065228
539	0.08357330773
540	0.08348817764
541	0.08338529483
542	0.08325201699
543	0.08316271406
544	0.08302237477
545	0.08291638073
546	0.08278437241
547	0.08264278063
548	0.08255409725
549	0.08240185841
550	0.08234368667
551	0.0822262336
552	0.08215276312
553	0.08204165671
554	0.08193238456
555	0.08186066753
556	0.08177215369
557	0.08166707336
558	0.08150200819
559	0.08136194706
560	0.08125898253
561	0.08111109367
562	0.08100625647
563	0.08093367223
564	0.08088136859
565	0.08078381055
566	0.08069338892
567	0.0806401785
568	0.08053182649
569	0.08035687345
570	0.08019093854
571	0.08010258382
572	0.07998941015
573	0.07989761362
574	0.07982072215
575	0.07968766009
576	0.0795817727
577	0.07944978447
578	0.07927717846
579	0.07920636372
580	0.07910948539
581	0.07899745315
582	0.07895125322
583	0.07887611821
584	0.0787509563
585	0.0786155865
586	0.07852594676
587	0.07843880385
588	0.07836236192
589	0.07825050591
590	0.0781622964
591	0.0780676091
592	0.07800170586
593	0.07796238673
594	0.07789116672
595	0.07787186355
596	0.07773188501
597	0.07768071771
598	0.07758183608
599	0.07742185293
600	0.07731211328
601	0.07723899508
602	0.07710585344
603	0.07702981984
604	0.07693437817
605	0.07690331244
606	0.07680663727
607	0.07678301186
608	0.07670066656
609	0.0766141547
610	0.07649313783
611	0.07642524595
612	0.07637012397
613	0.07632588199
614	0.07627760867
615	0.07619478283
616	0.0760287983
617	0.07591301884
618	0.07582181605
619	0.07576991215
620	0.07568294469
621	0.07561351178
622	0.07553880105
623	0.07543441149
624	0.07535089643
625	0.07528853847
626	0.07520137909
627	0.07511375772
628	0.07502218444
629	0.07495404293
630	0.07482803439
631	0.07476430692
632	0.07471198243
633	0.07464829261
634	0.07454608306
635	0.07447568971
636	0.07438323167
637	0.07430632377
638	0.07419661866
639	0.07408039362
640	0.07406338501
641	0.07397143718
642	0.07390101336
643	0.07385686036
644	0.07379040359
645	0.0737003985
646	0.07361127807
647	0.07353081644
648	0.07347026963
649	0.07335901489
650	0.0732848574
651	0.07320083536
652	0.07318555821
653	0.07311233958
654	0.07301705385
655	0.07286071382
656	0.07275742113
657	0.07268834471
658	0.07260447251
659	0.0725239903
660	0.07240068055
661	0.07230658037
662	0.0721939329
663	0.07210971719
664	0.07206641541
665	0.07194450187
666	0.07186102441
667	0.0717533739
668	0.07166191332
669	0.07156625136
670	0.07144296665
671	0.07133891824
672	0.07128378255
673	0.07120666287
674	0.07108908613
675	0.07100209146
676	0.07090446308
677	0.07078234921
678	0.07063819305
679	0.07055601887
680	0.07051580528
681	0.07042270741
682	0.07032962473
683	0.07025030224
684	0.07020603118
685	0.07015528663
686	0.07005563899
687	0.06999938788
688	0.06990802065
689	0.06981966259
690	0.0697384748
691	0.06966188268
692	0.06960458216
693	0.06956306476
694	0.06946381857
695	0.06938928256
696	0.06929930213
697	0.06918856694
698	0.06912276712
699	0.06902574639
700	0.06896276184
701	0.06884033632
702	0.06875318363
703	0.06870751508
704	0.0686268857
705	0.06856660105
706	0.06847013549
707	0.06843017812
708	0.06831951935
709	0.06818373446
710	0.0680528677
711	0.06799183713
712	0.06793255426
713	0.06785838611
714	0.06780220998
715	0.06776757862
716	0.0676920891
717	0.0676112309
718	0.06756403192
719	0.06745636722
720	0.06741228488
721	0.06731071517
722	0.06724778621
723	0.0671396764
724	0.06709638342
725	0.06704589373
726	0.06698147228
727	0.06692339384
728	0.06688355864
729	0.0667801
730	0.06669217877
731	0.06664355573
732	0.06653324251
733	0.06644198074
734	0.0663514084
735	0.06622984813
736	0.06618886915
737	0.06617041652
738	0.06611514844
739	0.066068331
740	0.06596065071
741	0.06586166322
742	0.0658040474
743	0.06575139057
744	0.06566493628
745	0.06555494928
746	0.06548189015
747	0.06541724761
748	0.06532770367
749	0.06526127585
750	0.06523685937
751	0.06514149393
752	0.0650945401
753	0.06505665745
754	0.06495246644
755	0.06493845164
756	0.06483741254
757	0.06479861053
758	0.06475542084
759	0.06469691924
760	0.06462198797
761	0.06454019345
762	0.06449149876
763	0.06440653814
764	0.06435090459
765	0.06428214522
766	0.064222362
767	0.06418361266
768	0.06407676297
769	0.06399936168
770	0.06396545637
771	0.06390227427
772	0.06377178568
773	0.06372685021
774	0.06366652247
775	0.06357642923
776	0.06351469571
777	0.06341418779
778	0.06335453417
779	0.0633259676
780	0.06323757218
781	0.06312569185
782	0.06308845089
783	0.06298813387
784	0.06291993111
785	0.06287150275
786	0.06276637013
787	0.06271302133
788	0.06264165396
789	0.06256900671
790	0.06250330133
791	0.06243519808
792	0.06239155795
793	0.06233483765
794	0.06224923273
795	0.06216756767
796	0.06210894618
797	0.06204797652
798	0.06202549233
799	0.0619526939
800	0.06189081368
801	0.06180430793
802	0.06170304108
803	0.06159414172
804	0.0615512746
805	0.06148738692
806	0.06144664525
807	0.06137158672
808	0.06129283377
809	0.06122864056
810	0.06120368218
811	0.06115305607
812	0.06108848716
813	0.06096695704
814	0.06091392813
815	0.06086087415
816	0.06077831681
817	0.06072527585
818	0.06069619122
819	0.06062693777
820	0.06056770176
821	0.06051254434
822	0.06042499276
823	0.06035302487
824	0.06027803424
825	0.06019893452
826	0.06015378697
827	0.06006588937
828	0.05999690977
829	0.05995040152
830	0.05988296542
831	0.05979855015
832	0.05971945328
833	0.05964283873
834	0.05958066219
835	0.05951790764
836	0.0594312673
837	0.05934796645
838	0.05928692188
839	0.05919750538
840	0.05915321562
841	0.05906988687
842	0.05903402585
843	0.05893338678
844	0.0588465028
845	0.0587931443
846	0.05873323585
847	0.05863394841
848	0.05857730981
849	0.05854486464
850	0.05848766151
851	0.05840229683
852	0.05832886066
853	0.05829461837
854	0.05825047035
855	0.05815854609
856	0.05809066348
857	0.05799872602
858	0.05791252523
859	0.05784699767
860	0.05773788226
861	0.05764606819
862	0.0576072385
863	0.0575485291
864	0.05746914788
865	0.05741956263
866	0.05738313831
867	0.0573161122
868	0.05727503416
869	0.05722088506
870	0.05719970767
871	0.05714161352
872	0.05710844598
873	0.05704518131
874	0.05700331769
875	0.0569175489
876	0.05687246014
877	0.05678175479
878	0.0566981995
879	0.05662639341
880	0.05659232877
881	0.05649868847
882	0.05643271637
883	0.05637060227
884	0.056314736
885	0.05625014466
886	0.05622844593
887	0.05617104898
888	0.05612328882
889	0.05607743568
890	0.05604140127
891	0.05599682925
892	0.05594260148
893	0.05585011534
894	0.05578464552
895	0.05575494491
896	0.05570600114
897	0.0556504319
898	0.05557153585
899	0.05551275006
900	0.05546811582
901	0.05543906659
902	0.05539480935
903	0.05530740926
904	0.05524543669
905	0.05518721711
906	0.05511537801
907	0.05507196006
908	0.0550315293
909	0.05500231533
910	0.05496220696
911	0.05488418586
912	0.05483739028
913	0.05480146795
914	0.05473718557
915	0.05467334023
916	0.05460320073
917	0.05455231152
918	0.05450933055
919	0.05446928727
920	0.05442344255
921	0.05437818134
922	0.05430850978
923	0.05428645397
924	0.05425121651
925	0.05419366364
926	0.05415190358
927	0.0540750861
928	0.0540365106
929	0.05395645784
930	0.05385883455
931	0.05380228454
932	0.05376884859
933	0.0537032436
934	0.05365974561
935	0.05356014478
936	0.05353674205
937	0.05347122016
938	0.05342296248
939	0.05338185183
940	0.05334909591
941	0.05330538657
942	0.05323024827
943	0.05319766343
944	0.05313411602
945	0.05308938455
946	0.05305543932
947	0.05300124593
948	0.05296118901
949	0.05289513911
950	0.05282270348
951	0.0527665944
952	0.05268385032
953	0.0526515273
954	0.05260681573
955	0.05252092146
956	0.05247114614
957	0.05243406553
958	0.05238916297
959	0.05235630372
960	0.05228885719
961	0.05226036353
962	0.05219165837
963	0.05213653319
964	0.05202076578
965	0.05196479058
966	0.05192098696
967	0.05185801252
968	0.05182097243
969	0.05180085847
970	0.05174820035
971	0.05170874312
972	0.05168439042
973	0.05165584394
974	0.05157909046
975	0.05152647734
976	0.05148202423
977	0.05142398013
978	0.05136023405
979	0.05132407664
980	0.05124365267
981	0.05121168215
982	0.051167287
983	0.05114506033
984	0.05111003058
985	0.05108487039
986	0.05105844048
987	0.05097643116
988	0.05092799529
989	0.05084175024
990	0.05078843012
991	0.05070666389
992	0.05066378915
993	0.05059961324
994	0.05056844633
995	0.05055913852
996	0.05052295169
997	0.0504632975
998	0.05039187457
999	0.05031816033
